name;score;Rating_id;Genre_id;year;director;Countries_id;company;runtime
Stone Cold;6.0;3;0;1991;Craig R. Baxley;1;Stone Group Pictures;92
Wild Hearts Can't Be Broken;7.2;7;7;1991;Steve Miner;1;Walt Disney Pictures;88
Showdown in Little Tokyo;6.1;3;0;1991;Mark L. Lester;1;Little Tokyo Productions;79
Jungle Fever;6.6;3;7;1991;Spike Lee;1;Universal Pictures;132
Harley Davidson and the Marlboro Man;6.1;3;0;1991;Simon Wincer;1;Krisjair;98
Not Without My Daughter;6.4;1;7;1991;Brian Gilbert;1;Pathé Entertainment;116
Defending Your Life;7.2;6;15;1991;Albert Brooks;1;Geffen Pictures;112
Flight of the Intruder;5.8;1;0;1991;John Milius;1;Paramount Pictures;115
Problem Child 2;4.9;1;15;1991;Brian Levant;1;Universal Pictures;90
The Hard Way;6.4;3;0;1991;John Badham;1;Universal Pictures;111
Ricochet;6.2;3;0;1991;Russell Mulcahy;1;Home Box Office (HBO);102
L.A. Story;6.7;1;15;1991;Mick Jackson;1;Carolco Pictures;95
Rush;6.8;3;0;1991;Lili Fini Zanuck;1;Metro-Goldwyn-Mayer (MGM);120
Dead Again;6.9;3;10;1991;Kenneth Branagh;1;Paramount Pictures;107
Out for Justice;6.1;3;0;1991;John Flynn;1;Arnold Kopelson Productions;91
Only Yesterday;7.6;6;14;1991;Isao Takahata;21;Nippon Television Network (NTV);118
The Indian Runner;7.0;3;7;1991;Sean Penn;1;Columbia Pictures;127
An American Tail: Fievel Goes West;6.5;7;14;1991;Phil Nibbelink;1;Universal Pictures;75
Life Stinks;5.9;1;15;1991;Mel Brooks;1;Brooksfilms;92
Frankie and Johnny;6.7;3;15;1991;Garry Marshall;1;Paramount Pictures;118
Grand Canyon;6.9;3;10;1991;Lawrence Kasdan;1;Twentieth Century Fox;134
Close My Eyes;6.3;3;7;1991;Stephen Poliakoff;22;Film Four International;108
Homicide;7.0;3;10;1991;David Mamet;1;Pressman Film;102
Soapdish;6.6;1;15;1991;Michael Hoffman;1;Paramount Pictures;97
Curly Sue;5.9;6;15;1991;John Hughes;1;Warner Bros.;101
The Rapture;6.3;3;7;1991;Michael Tolkin;1;New Line Cinema;100
Mannequin: on the Move;4.4;6;15;1991;Stewart Raffill;1;Gladden Entertainment;95
Rock-A-Doodle;6.1;7;14;1991;Don Bluth;14;Goldcrest Films International;77
Necessary Roughness;6.2;1;15;1991;Stan Dragoti;1;Paramount Pictures;108
Cool as Ice;2.9;6;15;1991;David Kellogg;1;Alive Films;91
Wild Orchid II: Two Shades of Blue;4.0;3;7;1991;Zalman King;1;Vision PDG;111
Switch;5.8;3;15;1991;Blake Edwards;1;Beco Films;103
White Fang;6.7;6;1;1991;Randal Kleiser;1;Walt Disney Pictures;107
Until the End of the World;6.8;3;0;1991;Wim Wenders;38;Argos Films;158
Only the Lonely;6.4;1;15;1991;Chris Columbus;1;Twentieth Century Fox;104
Dutch;6.5;1;15;1991;Peter Faiman;1;Twentieth Century Fox;107
Shattered;6.5;3;10;1991;Wolfgang Petersen;1;Capella International;98
Raise the Red Lantern;8.1;6;7;1991;Yimou Zhang;15;ERA International;125
Suburban Commando;4.5;6;0;1991;Burt Kennedy;1;New Line Cinema;90
Popcorn;5.8;3;15;1991;Mark Herrier;1;Movie Partners;91
Mobsters;6.0;3;10;1991;Michael Karbelnikoff;1;Universal Pictures;104
Operation Condor;7.3;1;0;1991;Jackie Chan;0;Golden Harvest Company;80
If Looks Could Kill;5.8;1;0;1991;William Dear;1;Warner Bros.;88
The Butcher's Wife;5.4;1;15;1991;Terry Hughes;1;Paramount Pictures;107
Dying Young;6.1;3;7;1991;Joel Schumacher;1;Fogwood Films;111
Dogfight;7.4;3;15;1991;Nancy Savoca;1;Warner Bros.;94
Whore;5.6;4;7;1991;Ken Russell;1;Cheap Date;85
Hear My Song;7.0;3;15;1991;Peter Chelsom;14;British Screen Productions;104
Other People's Money;6.2;3;15;1991;Norman Jewison;1;Warner Bros.;103
Delirious;5.9;6;15;1991;Tom Mankiewicz;1;Metro-Goldwyn-Mayer (MGM);96
Flirting;7.2;3;7;1991;John Duigan;36;Kennedy Miller Productions;99
The Pit and the Pendulum;6.0;3;2;1991;Stuart Gordon;1;Empire Pictures;97
High Heels;7.1;3;15;1991;Pedro Almodóvar;25;Canal+;112
Little Man Tate;6.6;6;7;1991;Jodie Foster;1;Orion Pictures;99
Shadows and Fog;6.7;1;15;1991;Woody Allen;1;Jack Rollins & Charles H. Joffe Productions;85
Shakes the Clown;5.6;3;15;1991;Bobcat Goldthwait;1;IRS Media;87
Black Robe;7.1;3;1;1991;Bruce Beresford;27;Alliance Communications Corporation;101
Billy Bathgate;5.9;3;10;1991;Robert Benton;1;Touchstone Pictures;106
Europa;7.6;3;7;1991;Lars von Trier;31;Alicéléo;112
The Doctor;7.0;1;7;1991;Randa Haines;1;Touchstone Pictures;122
Kafka;6.9;1;7;1991;Steven Soderbergh;17;Baltimore Pictures;98
Johnny Suede;5.8;3;15;1991;Tom DiCillo;23;Arena;97
16 Date;6.0;1;15;1991;Jonathan Wacks;1;Orion Pictures;97
Ernest Scared Stupid;5.8;6;15;1991;John R. Cherry III;1;Touchstone Pictures;91
The Five Heartbeats;7.6;3;7;1991;Robert Townsend;1;Twentieth Century Fox;121
Mississippi Masala;6.7;3;7;1991;Mira Nair;1;Black River Productions;118
The Marrying Man;5.8;3;15;1991;Jerry Rees;1;Hollywood Pictures;115
He Said, She Said;5.6;1;15;1991;Ken Kwapis;1;Paramount Pictures;115
Poison;6.4;2;7;1991;Todd Haynes;1;Bronze Eye Productions;85
King Ralph;5.3;6;15;1991;David S. Ward;1;Universal Pictures;97
Enchanted April;7.4;6;7;1991;Mike Newell;22;BBC Films;95
Mediterraneo;7.5;3;15;1991;Gabriele Salvatores;33;A.M.A. Film;96
House Party 2;5.3;3;15;1991;George Jackson;1;Jackson/McHenry Company,The;94
Deceived;6.2;1;10;1991;Damian Harris;1;Touchstone Pictures;104
The Perfect Weapon;6.0;3;0;1991;Mark DiSalle;1;Paramount Pictures;83
Class 0;6.4;3;7;1991;Michael Apted;1;Interscope Communications;110
Under Suspicion;6.5;3;10;1991;Simon Moore;22;Carnival Film & Television;99
Edward II;6.8;3;7;1991;Derek Jarman;22;British Screen Productions;87
The Princess and the Goblin;6.8;7;14;1991;József Gémes;22;Siriol Productions;82
Rambling Rose;6.6;3;7;1991;Martha Coolidge;1;Carolco Pictures;112
Big Girls Don't Cry... They Get Even;6.5;6;15;1991;Joan Micklin Silver;1;New Line Cinema;96
K2;6.2;3;1;1991;Franc Roddam;22;Paramount Pictures;104
Prospero's Books;6.9;3;7;1991;Peter Greenaway;22;Allarts;124
Pure Luck;5.8;6;15;1991;Nadia Tass;1;Hivemind;96
F/X2;5.9;1;0;1991;Richard Franklin;1;Orion Pictures;108
The Adjuster;6.7;3;15;1991;Atom Egoyan;27;Alliance Entertainment;102
Mortal Thoughts;5.7;3;16;1991;Alan Rudolph;1;Columbia Pictures;103
Another You;5.4;3;15;1991;Maurice Phillips;1;TriStar Pictures;98
For the Boys;6.4;3;15;1991;Mark Rydell;1;All Girl Productions;138
Beastmaster 2: Through the Portal of Time;4.1;1;0;1991;Sylvio Tabet;1;Les Films 21;107
McBain;4.8;3;0;1991;James Glickenhaus;1;Marble Hall;102
Eve of Destruction;4.9;3;0;1991;Duncan Gibbins;1;Nelson Entertainment;99
A Rage in Harlem;5.9;3;15;1991;Bill Duke;22;Palace Pictures;115
Rhapsody in August;7.2;6;7;1991;Akira Kurosawa;21;Feature Film Enterprise II;98
Kickboxer 2: the Road Back;4.5;3;0;1991;Albert Pyun;1;Kings Road Entertainment;90
V.I. Warshawski;5.0;3;0;1991;Jeff Kanew;1;Hollywood Pictures;89
The Super;5.6;3;15;1991;Rod Daniel;1;Largo Entertainment;95
Proof;7.2;3;7;1991;Jocelyn Moorhouse;36;House & Moorhouse Films;86
At Play in the Fields of the Lord;6.8;3;7;1991;Hector Babenco;1;The Saul Zaentz Company;189
True Colors;6.3;3;7;1991;Herbert Ross;1;Paramount Pictures;111
Impromptu;6.9;1;11;1991;James Lapine;1;C.L.G. Films;107
A Kiss Before Dying;5.7;3;10;1991;James Dearden;22;Universal Pictures;94
Guilty by Suspicion;6.5;1;7;1991;Irwin Winkler;1;Warner Bros.;105
Scissors;5.2;3;2;1991;Frank De Felitta;1;DDM Film Corporation;105
Where Angels Fear to Tread;6.4;6;7;1991;Charles Sturridge;22;Sovereign Pictures;116
Tous les matins du monde;7.5;11;11;1991;Alain Corneau;17;Film Par Film;115
The Hitman;5.4;3;0;1991;Aaron Norris;1;Cannon Pictures;95
Bingo;4.9;6;1;1991;Matthew Robbins;1;TriStar Pictures;89
Queens Logic;5.9;3;15;1991;Steve Rash;1;Carolco Pictures;100
Body Parts;5.6;3;2;1991;Eric Red;1;Paramount Pictures;88
One Good Cop;5.9;3;0;1991;Heywood Gould;1;Hollywood Pictures;114
Year of the Gun;5.6;3;0;1991;John Frankenheimer;1;Initial Films;111
Strictly Business;5.5;1;15;1991;Kevin Hooks;1;Island World;83
The Efficiency Expert;6.2;6;15;1991;Mark Joffe;36;36n Film Finance Corporation (AFFC);85
All I Want for Christmas;6.0;7;15;1991;Robert Lieberman;1;Paramount Pictures;92
29th Street;7.3;3;15;1991;George Gallo;21;JVC Entertainment Networks;101
Shout;5.3;1;7;1991;Jeffrey Hornaday;1;Robert Simonds Productions;89
Daughters of the Dust;6.6;5;7;1991;Julie Dash;1;Geechee Girls;113
Once Around;6.5;3;15;1991;Lasse Hallström;1;Cinecom Entertainment Group;115
Sólo con tu pareja;6.9;11;15;1991;Alfonso Cuarón;34;Esperanto Filmoj;94
The Taking of Beverly Hills;5.1;3;0;1991;Sidney J. Furie;1;Nelson Entertainment;96
Run;6.2;3;0;1991;Geoff Burrowes;1;Hollywood Pictures;91
Paradise;6.7;1;7;1991;Mary Agnes Donoghue;1;Grand Highway Productions;111
Madame Bovary;6.6;1;7;1991;Claude Chabrol;17;MK2 Productions;143
Company Business;5.6;1;0;1991;Nicholas Meyer;1;Pathé Entertainment;98
Talent for the Game;6.0;6;7;1991;Robert M. Young;1;Paramount Pictures;91
City of Hope;7.3;3;10;1991;John Sayles;1;Esperanza Films Inc.;129
Riff-Raff;7.1;3;15;1991;Ken Loach;22;Parallax Pictures;95
The Object of Beauty;5.7;3;15;1991;Michael Lindsay-Hogg;22;Avenue Pictures;103
Liebestraum;5.9;3;16;1991;Mike Figgis;1;Initial Entertainment Group (IEG);112
Voyager;6.7;1;7;1991;Volker Schlöndorff;38;Bioskop Film;117
Closet Land;7.1;3;7;1991;Radha Bharadwaj;1;Imagine Entertainment;89
Timebomb;5.4;3;0;1991;Avi Nesher;1;Raffaella Productions;96
Crooked Hearts;6.0;3;7;1991;Michael Bortman;1;A&M Films;113
The Unborn;4.6;3;7;1991;Rodman Flender;1;Califilm;83
Van Gogh;7.2;3;11;1991;Maurice Pialat;17;Erato Films;158
Late for Dinner;6.4;6;7;1991;W.D. Richter;1;Castle Rock Entertainment;99
Lovers: A True Story;7.0;3;0;1991;Vicente Aranda;25;Pedro Costa Producciones Cinematográficas;103
Johnny Stecchino;7.2;3;15;1991;Roberto Benigni;33;Cecchi Gori Group Tiger Cinematografica;102
Stepping Out;6.4;6;15;1991;Lewis Gilbert;1;Paramount Pictures;106
The Inner Circle;7.1;1;11;1991;Andrey Konchalovskiy;33;Numero Uno International;137
Mon père, ce héros.;6.1;0;15;1991;Gérard Lauzier;17;Film Par Film;105
Defenseless;5.6;3;16;1991;Martin Campbell;1;New Visions Pictures;104
Reservoir Dogs;8.3;3;10;1992;Quentin Tarantino;1;Live Entertainment;99
Basic Instinct;7.0;3;7;1992;Paul Verhoeven;1;Carolco Pictures;127
Candyman;6.6;3;2;1992;Bernard Rose;1;Candyman Films;99
My Cousin Vinny;7.6;3;15;1992;Jonathan Lynn;1;Twentieth Century Fox;120
The Last of the Mohicans;7.7;3;0;1992;Michael Mann;1;Morgan Creek Entertainment;112
Dracula;7.4;3;2;1992;Francis Ford Coppola;22;American Zoetrope;128
Unforgiven;8.2;3;7;1992;Clint Eastwood;1;Warner Bros.;130
A Few Good Men;7.7;3;7;1992;Rob Reiner;1;Columbia Pictures;138
A League of Their Own;7.3;6;15;1992;Penny Marshall;1;Columbia Pictures;128
The Bodyguard;6.3;3;0;1992;Mick Jackson;1;Kasdan Pictures;129
Scent of a Woman;8.0;3;7;1992;Martin Brest;1;Universal Pictures;156
Batman Returns;7.0;1;0;1992;Tim Burton;1;Warner Bros.;126
The Mighty Ducks;6.6;6;15;1992;Stephen Herek;1;Avnet/Kerner Productions;104
Aladdin;8.0;7;14;1992;Ron Clements;1;Walt Disney Pictures;90
Sister Act;6.4;6;15;1992;Emile Ardolino;1;Touchstone Pictures;100
Alien 3;6.5;3;0;1992;David Fincher;1;Twentieth Century Fox;114
Death Becomes Her;6.6;1;15;1992;Robert Zemeckis;1;Universal Pictures;104
Far and Away;6.6;1;1;1992;Ron Howard;1;Imagine Films Entertainment;140
The Crying Game;7.3;3;10;1992;Neil Jordan;22;Palace Pictures;112
Howards End;7.4;6;7;1992;James Ivory;22;Merchant Ivory Productions;142
Under Siege;6.5;3;0;1992;Andrew Davis;17;Warner Bros.;103
Deep Cover;6.9;3;0;1992;Bill Duke;1;Image Organization;107
Single White Female;6.4;3;7;1992;Barbet Schroeder;1;Columbia Pictures;107
Cool World;4.9;1;14;1992;Ralph Bakshi;1;Bakshi 14;102
Glengarry Glen Ross;7.7;3;10;1992;James Foley;1;New Line Cinema;100
Wayne's World;7.0;1;15;1992;Penelope Spheeris;1;Paramount Pictures;94
Army of Darkness;7.5;3;15;1992;Sam Raimi;1;Dino De Laurentiis Company;81
A River Runs Through It;7.2;6;7;1992;Robert Redford;1;Allied Filmmakers;123
Twin Peaks: Fire Walk with Me;7.3;3;7;1992;David Lynch;17;New Line Cinema;134
Of Mice and Men;7.5;1;7;1992;Gary Sinise;1;Metro-Goldwyn-Mayer (MGM);115
Beethoven;5.7;6;15;1992;Brian Levant;1;Universal Pictures;87
Universal Soldier;6.0;3;0;1992;Roland Emmerich;1;StudioCanal;102
Buffy the Vampire Slayer;5.7;1;0;1992;Fran Rubel Kuzui;1;Twentieth Century Fox;86
Sleepwalkers;5.3;3;12;1992;Mick Garris;1;Columbia Pictures;91
Chaplin;7.5;1;11;1992;Richard Attenborough;22;Carolco Pictures;143
The Lover;6.9;3;11;1992;Jean-Jacques Annaud;17;Films A2;115
Home Alone 2: Lost in New York;6.8;6;1;1992;Chris Columbus;1;Twentieth Century Fox;120
The Hand That Rocks the Cradle;6.6;3;7;1992;Curtis Hanson;1;Hollywood Pictures;110
Newsies;6.9;6;7;1992;Kenny Ortega;1;Touchwood Pacific Partners 1;121
Malcolm X;7.7;1;11;1992;Spike Lee;21;Largo International N.V.;202
Patriot Games;6.9;3;0;1992;Phillip Noyce;1;Mace Neufeld Productions;117
Dead Alive;7.5;3;15;1992;Peter Jackson;26;WingNut Films;104
Poison Ivy;5.4;3;7;1992;Katt Shea;1;New Line Cinema;93
Sneakers;7.1;1;15;1992;Phil Alden Robinson;1;Parkes/Lasker productions;126
The Lawnmower Man;5.4;3;2;1992;Brett Leonard;22;Allied Vision;108
The Player;7.5;3;15;1992;Robert Altman;1;Avenue Pictures;124
Encino Man;5.8;6;15;1992;Les Mayfield;1;Encino Man Productions;88
White Men Can't Jump;6.8;3;15;1992;Ron Shelton;1;Twentieth Century Fox;115
Lethal Weapon 3;6.7;3;0;1992;Richard Donner;1;Warner Bros.;118
American Me;7.2;3;11;1992;Edward James Olmos;1;Hivemind;125
El Mariachi;6.9;3;0;1992;Robert Rodriguez;34;Columbia Pictures;81
Bitter Moon;7.2;3;7;1992;Roman Polanski;17;Canal+;139
Pet Sematary II;4.9;3;12;1992;Mary Lambert;1;Paramount Pictures;100
Bad Lieutenant;7.1;4;10;1992;Abel Ferrara;1;Bad Lt. Productions;96
Singles;6.7;1;15;1992;Cameron Crowe;1;Warner Bros.;99
FernGully: The Last Rainforest;6.5;7;14;1992;Bill Kroyer;36;FAI Films;76
HouseSitter;6.1;6;15;1992;Frank Oz;1;Imagine Entertainment;102
School Ties;6.9;1;7;1992;Robert Mandel;1;Paramount Pictures;106
Hoffa;6.6;3;11;1992;Danny DeVito;1;Twentieth Century Fox;140
Juice;7.1;3;0;1992;Ernest R. Dickerson;1;Island World;95
Damage;6.8;3;7;1992;Louis Malle;22;Nouvelles Éditions de Films (NEF);111
Forever Young;6.3;6;7;1992;Steve Miner;1;Warner Bros.;102
Man Bites Dog;7.5;4;15;1992;Rémy Belvaux;28;Les Artistes Anonymes;95
3 Ninjas;5.3;6;0;1992;Jon Turteltaub;1;Touchstone Pictures;84
Hellraiser III: Hell on Earth;5.5;3;2;1992;Anthony Hickox;1;Fifth Avenue Entertainment;97
Body of Evidence;4.5;3;7;1992;Uli Edel;38;Constantin Film;99
Honey, I Blew Up the Kid;4.9;6;1;1992;Randal Kleiser;1;Touchwood Pacific Partners 1;89
Captain Ron;5.8;1;1;1992;Thom Eberhardt;1;Touchstone Pictures;100
The Cutting Edge;6.9;6;15;1992;Paul Michael Glaser;1;Metro-Goldwyn-Mayer (MGM);101
Passenger 57;5.9;3;0;1992;Kevin Hooks;1;Warner Bros.;84
Jamón, Jamón;6.4;3;15;1992;Bigas Luna;25;Lolafilms;95
Children of the Corn II: the Final Sacrifice;4.3;3;2;1992;David Price;1;Fifth Avenue Entertainment;92
Ladybugs;5.5;1;15;1992;Sidney J. Furie;1;Ladybugs;90
Radio Flyer;7.0;1;7;1992;Richard Donner;1;Columbia Pictures;114
Strictly Ballroom;7.2;6;15;1992;Baz Luhrmann;36;Beyond Films;94
Raising Cain;6.1;3;10;1992;Brian De Palma;1;Pacific 5;92
Orlando;7.2;1;11;1992;Sally Potter;22;1 Pictures;94
Gladiator;6.5;3;0;1992;Rowdy Herrington;1;Columbia Pictures;101
Split Second;6.2;3;0;1992;Tony Maylam;22;Challenge Film Corporation;90
Tom and Jerry: The Movie;5.4;7;14;1992;Phil Roman;1;Turner Pictures (I);84
Toys;5.1;1;1;1992;Barry Levinson;1;Baltimore Pictures;118
Romper Stomper;6.8;3;10;1992;Geoffrey Wright;36;Film Victoria;94
1492: Conquest of Paradise;6.5;1;1;1992;Ridley Scott;22;Gaumont;154
Pure Country;7.0;6;7;1992;Christopher Cain;1;Warner Bros.;112
Boomerang;5.5;3;15;1992;Reginald Hudlin;1;Paramount Pictures;117
The Power of One;7.2;1;7;1992;John G. Avildsen;36;Alcor Films;127
Dr. Giggles;5.2;3;15;1992;Manny Coto;1;Dark Horse Entertainment;95
Sidekicks;5.1;6;0;1992;Aaron Norris;1;Gallery Films;101
Medicine Man;6.0;1;1;1992;John McTiernan;1;Hollywood Pictures;106
Honeymoon in Vegas;5.8;1;15;1992;Andrew Bergman;1;Castle Rock Entertainment;96
Thunderheart;6.8;3;10;1992;Michael Apted;1;TriStar Pictures;119
Stop! Or My Mom Will Shoot;4.3;1;0;1992;Roger Spottiswoode;1;Northern Lights Entertainment;87
Innocent Blood;6.2;3;0;1992;John Landis;1;Warner Bros.;112
Unlawful Entry;6.3;3;10;1992;Jonathan Kaplan;21;Largo Entertainment;111
Lorenzo's Oil;7.3;1;11;1992;George Miller;1;Universal Pictures;129
Final Analysis;5.9;3;7;1992;Phil Joanou;1;Warner Bros.;124
One False Move;7.1;3;10;1992;Carl Franklin;1;IRS Media;105
Stay Tuned;6.2;6;1;1992;Peter Hyams;1;Morgan Creek Entertainment;88
Consenting Adults;5.7;3;10;1992;Alan J. Pakula;1;Hollywood Pictures;99
Fortress;5.9;3;0;1992;Stuart Gordon;36;Davis Entertainment;95
Once Upon a 10...;5.9;6;15;1992;Eugene Levy;1;Ascot Film;94
Mom and Dad Save the World;5.4;6;1;1992;Greg Beeman;1;Home Box Office (HBO);88
Supercop;6.9;3;0;1992;Stanley Tong;0;Golden Harvest Company;91
Jennifer 8;6.3;3;10;1992;Bruce Robinson;27;Paramount Pictures;124
Bébé's Kids;5.8;1;14;1992;Bruce W. Smith;1;Hyperion Pictures;72
Memoirs of an Invisible Man;6.0;1;15;1992;John Carpenter;1;Warner Bros.;99
Peter's Friends;7.0;3;15;1992;Kenneth Branagh;22;British Broadcasting Corporation (BBC);101
Freejack;5.4;3;0;1992;Geoff Murphy;1;Morgan Creek Entertainment;110
Como agua para chocolate;7.1;3;7;1992;Alfonso Arau;34;Consejo Nacional para la Cultura y las Artes (CONACULTA);105
Leap of Faith;6.1;1;15;1992;Richard Pearce;1;Paramount Pictures;108
Noises Off...;7.5;1;15;1992;Peter Bogdanovich;1;Touchstone Pictures;101
Class Act;6.1;1;15;1992;Randall Miller;1;Warner Bros.;98
Diggstown;7.0;3;7;1992;Michael Ritchie;1;Metro-Goldwyn-Mayer (MGM);98
Indochine;7.1;1;7;1992;Régis Wargnier;17;Paradis Films;160
Nemesis;5.4;3;0;1992;Albert Pyun;31;Imperial Entertainment;95
Kuffs;5.9;1;0;1992;Bruce A. Evans;1;Dino de Laurentiis Communications;102
Shining Through;6.4;3;7;1992;David Seltzer;1;Twentieth Century Fox;132
Mo' Money;5.5;3;0;1992;Peter MacDonald;1;Columbia Pictures;89
Husbands and Wives;7.5;3;15;1992;Woody Allen;1;Jack Rollins & Charles H. Joffe Productions;108
Trespass;6.3;3;0;1992;Walter Hill;1;Universal Pictures;101
Love Potion No. 9;5.7;1;15;1992;Dale Launer;1;Penta Pictures;92
Rapid Fire;6.3;3;0;1992;Dwight H. Little;1;Twentieth Century Fox;95
Wind;6.4;1;0;1992;Carroll Ballard;1;American Zoetrope;126
Hero;6.5;1;15;1992;Stephen Frears;1;Columbia Pictures;119
South Central;6.8;3;10;1992;Stephen Milburn Anderson;1;Enchantment Films Inc.;98
The Muppet Christmas Carol;7.7;7;15;1992;Brian Henson;1;Walt Disney Pictures;85
Un Coeur en Hiver;7.6;0;7;1992;Claude Sautet;17;Film Par Film;105
Tokyo Decadence;6.0;4;7;1992;Ryû Murakami;21;Cinemabrain;112
Mr. Baseball;6.0;1;15;1992;Fred Schepisi;1;DENTSU 9 And Entertainment;108
Love 10s;4.2;3;3;1992;Lizzie Borden;22;Sovereign Pictures;90
Naked Killer;6.0;3;0;1992;Clarence Fok;0;Wong Jing's Workshop Ltd.;89
CrissCross;5.8;3;10;1992;Chris Menges;1;Hawn / Sylbert Movie Company;100
Waterland;6.6;3;7;1992;Stephen Gyllenhaal;22;British Screen Productions;95
The Distinguished Gentleman;5.9;3;15;1992;Jonathan Lynn;1;Hollywood Pictures;112
White Sands;6.0;3;0;1992;Roger Donaldson;1;Morgan Creek Entertainment;101
Belle Epoque;7.1;3;15;1992;Fernando Trueba;25;Animatógrafo;109
Swoon;6.7;3;10;1992;Tom Kalin;1;American Playhouse;93
Knight Moves;6.1;3;10;1992;Carl Schenkel;1;Cineplex Odeon Films;116
Light Sleeper;6.8;3;10;1992;Paul Schrader;1;Carolco Pictures;103
A Midnight Clear;7.2;3;7;1992;Keith Gordon;1;A&M Films;108
Bob Roberts;7.0;3;15;1992;Tim Robbins;1;Miramax;102
Sarafina!;6.3;1;7;1992;Darrell Roodt;32;British Broadcasting Corporation (BBC);117
For a Lost Soldier;7.5;2;7;1992;Roeland Kerbosch;9;Sigma Film Productions;92
In the Soup;7.1;3;15;1992;Alexandre Rockwell;1;Alliance Communications Corporation;93
A Stranger Among Us;5.6;1;10;1992;Sidney Lumet;1;Hollywood Pictures;110
Where the Day Takes You;6.6;3;10;1992;Marc Rocco;1;Cinetel Films;105
Passion Fish;7.4;3;7;1992;John Sayles;1;Atchafalaya;135
That Night;6.6;1;7;1992;Craig Bolotin;17;Alcor Films;89
Gas Food Lodging;6.6;3;7;1992;Allison Anders;1;Cineville;101
American Heart;6.7;3;10;1992;Martin Bell;1;Avenue Pictures;113
The Babe;5.9;6;11;1992;Arthur Hiller;1;Universal Pictures;115
La sentinelle;6.6;0;7;1992;Arnaud Desplechin;17;Why Not Productions;139
Christopher Columbus: The Discovery;4.5;1;1;1992;John Glen;22;Christopher Columbus Productions;120
Claire of the Moon;5.1;2;7;1992;Nicole Conn;1;Demi-Monde Productions;107
Prelude to a Kiss;5.6;1;15;1992;Norman René;1;Gruskoff/Levy Company;105
The Best Intentions;7.8;11;11;1992;Bille August;8;SVT 7;182
The Public Eye;6.5;3;10;1992;Howard Franklin;1;Universal Pictures;99
Article 99;6.1;3;15;1992;Howard Deutch;1;Orion Pictures;100
The Mambo Kings;6.4;3;7;1992;Arne Glimcher;17;Alcor Films;104
Into the West;7.0;6;1;1992;Mike Newell;14;Channel Four Films;97
The Playboys;6.3;1;7;1992;Gillies MacKinnon;1;Green Umbrella Ltd.;117
City of Joy;6.5;1;7;1992;Roland Joffé;17;Allied Filmmakers;132
Straight Talk;5.8;6;15;1992;Barnet Kellman;1;Hollywood Pictures;91
Qing shao nian nuo zha;7.6;11;10;1992;Ming-liang Tsai;29;Central Motion Pictures;106
Love Field;6.6;1;7;1992;Jonathan Kaplan;1;Orion Pictures;105
